Review ID,Airline Name,Overall_Rating,Review_Title,Review_Date,Review Date,Verified,Review,Aircraft,Type Of Traveller,Seat Type,Route,Date Flown,Seat Comfort,Cabin Staff Service,Food_Beverages,Ground Service,Inflight Entertainment,Wifi_Connectivity,Value For Money,Recommended,IATA CODE,tokenized_review,sentiment_score,sentiment_label
18997,Spirit Airlines,2,"""I'll never fly this airline again""",2022-06-12,12th June 2023,True,  Horrible customer service. I had just turned my bag in at bag drop. I realized I had my lotion in my purse. Asked the attendant to pull my bag. She wouldn't. It was literally on the other side of the counter. I'll never fly this airline again,,Solo Leisure,Economy Class,LaGuardia to Houston,6/1/2023,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,NK,"['horrible', 'customer', 'service', 'turn', 'bag', 'bag', 'drop', 'realize', 'lotion', 'purse', 'ask', 'attendant', 'pull', 'bag', 'would', 'literally', 'side', 'counter', 'never', 'fly', 'airline']",-0.15289285714285716,Negative
18998,Spirit Airlines,1,"""Spirit is just ridiculous""",2022-06-12,12th June 2023,True," Spirit is just ridiculous. I had one personal item which was a computer bag. They tried to make me pay $99 to check a computer bag. I unpacked a few items, put them on my body and in my bra. Went to my seat, repacked the bag and it fit in the overhead just fine. No problem. I have photos with proof. They make up ways to try to get you to pay the extra fee. I keep saying I will never fly with them again, they keep giving reasons why I should make good on it. I truly hate their airline and their customer service sucks. They donâ€™t even deserve a rating of 1 from me.",,Business,Economy Class,Baltimore to Dallas,6/1/2023,3.0,4.0,,1.0,,,1.0,no,NK,"['spirit', 'ridiculous', 'one', 'personal', 'item', 'computer', 'bag', 'try', 'make', 'pay', 'check', 'computer', 'bag', 'unpacked', 'item', 'put', 'body', 'bra', 'go', 'seat', 'repacked', 'bag', 'fit', 'overhead', 'fine', 'problem', 'photo', 'proof', 'make', 'way', 'try', 'get', 'pay', 'extra', 'fee', 'keep', 'say', 'never', 'fly', 'keep', 'give', 'reason', 'make', 'good', 'truly', 'hate', 'airline', 'customer', 'service', 'suck', 'even', 'deserve', 'rating']",-0.04015909090909092,Neutral
18999,Spirit Airlines,1,"""flight crew didn't even know what was going on""",2022-06-12,11th June 2023,False,"  Where to begin. Flight was delayed 6 hours. They kept changing the gate and no one was communicating anything in the terminal. The flight crew didn't even know what was going on. Finally landed and it has taken hours for the bags to be removed from the plane. The workers from United Airlines offered to help unload the bags, but Spirit said no thanks and our bags are still on the plane presumably.",A321,Family Leisure,Economy Class,"Orlando, FL to Louisville, KY ",6/1/2023,1.0,1.0,1.0,1.0,,,1.0,no,NK,"['begin', 'flight', 'delay', 'hour', 'keep', 'change', 'gate', 'one', 'communicating', 'anything', 'terminal', 'flight', 'crew', 'even', 'know', 'go', 'finally', 'land', 'take', 'hour', 'bag', 'remove', 'plane', 'worker', 'unite', 'airline', 'offer', 'help', 'unload', 'bag', 'spirit', 'say', 'thanks', 'bag', 'still', 'plane', 'presumably']",0.006891666666666664,Neutral
19000,Spirit Airlines,1,"""Do not fly Spirit""",2022-06-11,9th June 2023,True,  So this is my family and I first and last time flying Spirit. Leaving SAT airport to BWI we were delayed over 3hrs due to â€œweatherâ€ but other flights were fine. Then after staying in Maryland for 6days leaving BWI and going back to SAT we are delayed again over 3hrs so flight was suppose to take off at 9pm itâ€™s pushed to 1:13am. We choose them due to nonstop and picking seats since we have a 8yr old. Should of just spent the little extra for southwest and paid extra to board first to grab seats. Asked around and this is the normal of Spirit flights. Should of done my research better. And Spirit doesnâ€™t off anything for flights being so delayed they donâ€™t care at all. Do not fly Spirit.,A320,Family Leisure,Economy Class,Baltimore to San Antonio,6/1/2023,2.0,1.0,1.0,1.0,,1.0,1.0,no,NK,"['family', 'first', 'last', 'time', 'fly', 'spirit', 'leave', 'sat', 'airport', 'bwi', 'delay', 'due', 'flight', 'fine', 'stay', 'maryland', 'leave', 'bwi', 'go', 'back', 'sat', 'delay', 'flight', 'suppose', 'take', 'push', 'choose', 'due', 'nonstop', 'pick', 'seat', 'since', 'old', 'spent', 'little', 'extra', 'southwest', 'pay', 'extra', 'board', 'first', 'grab', 'seat', 'ask', 'around', 'normal', 'spirit', 'flight', 'do', 'research', 'well', 'spirit', 'anything', 'flight', 'delay', 'care', 'fly', 'spirit']",0.07665308641975307,Positive
19001,Spirit Airlines,1,"""no sense of care/urgency""",2022-06-09,6th June 2023,True,"  I had a layover from Vegas to Nashville in Fort Lauderdale FL. Unfortunately my flight in Vegas was delayed which caused an absolute nightmare. I ended up missing my connecting flight and having to rebook for a flight going out to Nashville the next morning. I was basically stuck in FLL for 11 hours with no access to my baggage (which had my daily breast cancer medication), no discount or hotel voucher and with miscommunication an agent cancelled my AM flight. I had to pay for my hotel and a different ticket with Southwest Airlines. There was no urgency or help from any spirit employee. Over the course of 5 days after landing in Nashville, I still had no baggage and no medication. I talked to over 10 agents on the phone about how important my baggage was and no one seemed to think it was a big deal. I paid a total of $392 for my baggage to arrive in Nashville and it took 5 days. They will not refund me my baggage costs or what I spent on a new airline or hotel. They gave me a $50 voucher, because that will surely help fight breast cancer and I will surely fly spirit againâ€¦. NOT! I knew it was a mistake booking flights with spirit in the beginning, but I didnâ€™t know they would fully dehumanize me and handle this situation beyond the absolute worst. I am not one to leave reviews and can remain calm in bad situations, but this was a whole other level of frustration, disappointment and wasted money. Not only over charging someone fighting cancer but getting them their medications with no sense of care/urgency is disgusting.",,Solo Leisure,Economy Class,Las Vegas to Nashville,5/1/2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,NK,"['layover', 'vega', 'nashville', 'fort', 'lauderdale', 'fl', 'unfortunately', 'flight', 'vega', 'delay', 'cause', 'absolute', 'nightmare', 'end', 'miss', 'connect', 'flight', 'rebook', 'flight', 'go', 'nashville', 'next', 'morning', 'basically', 'stick', 'fll', 'hour', 'access', 'baggage', 'daily', 'breast', 'cancer', 'medication', 'discount', 'hotel', 'voucher', 'miscommunication', 'agent', 'cancel', 'flight', 'pay', 'hotel', 'different', 'ticket', 'southwest', 'airline', 'urgency', 'help', 'spirit', 'employee', 'course', 'day', 'land', 'nashville', 'still', 'baggage', 'medication', 'talk', 'agent', 'phone', 'important', 'baggage', 'one', 'seem', 'think', 'big', 'deal', 'pay', 'total', 'baggage', 'arrive', 'nashville', 'take', 'day', 'refund', 'baggage', 'cost', 'spend', 'new', 'airline', 'hotel', 'give', 'voucher', 'surely', 'help', 'fight', 'breast', 'cancer', 'surely', 'fly', 'spirit', 'know', 'mistake', 'booking', 'flight', 'spirit', 'beginning', 'know', 'would', 'fully', 'dehumanize', 'handle', 'situation', 'beyond', 'absolute', 'bad', 'one', 'leave', 'review', 'remain', 'calm', 'bad', 'situation', 'whole', 'level', 'frustration', 'disappointment', 'waste', 'money', 'charge', 'someone', 'fight', 'cancer', 'get', 'medication', 'sense', 'disgust']",-0.16829727272727274,Negative
19002,Spirit Airlines,1,"""the worst airline I've ever flown""",2022-06-06,6th June 2023,False,"  This is the worst airline I've ever flown. They get you by making the tickets the cheapest and overcharging for everything else. They told me my bag was too big to be a carry on so they made me pay an extra $100 and instead of checking it in under the plan they had me bring it on the plane anyways. The staff were rude, I paid almost $500 extra dollars for a $100 ticket. I might as well have just flown a regular decent airline.",,Solo Leisure,First Class,Miami to Boston ,6/1/2023,1.0,1.0,1.0,1.0,,1.0,1.0,no,NK,"['bad', 'airline', 'ever', 'flown', 'get', 'make', 'ticket', 'cheap', 'overcharge', 'everything', 'else', 'tell', 'bag', 'big', 'carry', 'make', 'pay', 'extra', 'instead', 'check', 'plan', 'bring', 'plane', 'anyways', 'staff', 'rude', 'pay', 'almost', 'extra', 'dollar', 'ticket', 'might', 'well', 'fly', 'regular', 'decent', 'airline']",-0.19798666666666664,Negative
19003,Spirit Airlines,1,"""Thank you Sonja""",2022-06-06,6th June 2023,False,  I want to thank Sonja for having such a wonderful spirit. Her service and energy should be the model that all airline personnel should aspire to achieve. Thank you Sonja for making my wife and I trip to Los Angeles a memorable one. God Bless you!,,Family Leisure,Economy Class,Atlanta to Los Angeles,6/1/2023,4.0,5.0,1.0,5.0,,,5.0,yes,NK,"['want', 'thank', 'sonja', 'wonderful', 'spirit', 'service', 'energy', 'model', 'airline', 'personnel', 'aspire', 'achieve', 'thank', 'sonja', 'make', 'wife', 'trip', 'los', 'angeles', 'memorable', 'one', 'god', 'bless']",0.38405,Positive
19004,Spirit Airlines,4,"""model is built on deception"" ",2022-06-06,6th June 2023,True,"Â Â Spirit's whole model is built on deception: low base fares and then pay for everything from bags to seats with your travel mates. Unfortunately, the rest of the industry is reducing service levels to try to compete. Spirit's relationship with their customers reflects that deceptive approach. If you prebuy something like wifi, you might find the plane doesn't have it. And then getting a refund will be, of course, not easy. These guys can be ok if you go in eyes open. But you must treat the low initial fares are the deception that they are.",,Business,Economy Class,Orlando to San Juan,6/1/2023,1.0,2.0,1.0,1.0,1.0,1.0,3.0,no,NK,"['â', 'â', 'spirit', 'whole', 'model', 'build', 'deception', 'low', 'base', 'fare', 'pay', 'everything', 'bag', 'seat', 'travel', 'mate', 'unfortunately', 'rest', 'industry', 'reduce', 'service', 'level', 'try', 'compete', 'spirit', 'relationship', 'customer', 'reflect', 'deceptive', 'approach', 'prebuy', 'something', 'like', 'wifi', 'might', 'find', 'plane', 'get', 'refund', 'course', 'easy', 'guy', 'ok', 'go', 'eyes', 'open', 'must', 'treat', 'low', 'initial', 'fare', 'deception']",-0.12857619047619048,Negative
19005,Spirit Airlines,1,"""the worst of the worst""",2022-06-06,5th June 2023,True,"  This is the worst of the worst, do not waste your money on this airline. You will regret it as I did. The are not reliable at all. The offer â€œfreeâ€ cancellation but that is a lie so do not believe it. They charge the same to cancel the flight or to change the flight date. promise you youâ€™re better off spend a few more dollars then wasting them here with SPIRIT airlines.",,Couple Leisure,Economy Class,Orange County to Las Vegas,6/1/2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,NK,"['bad', 'bad', 'waste', 'money', 'airline', 'regret', 'reliable', 'offer', 'cancellation', 'lie', 'believe', 'charge', 'cancel', 'flight', 'change', 'flight', 'date', 'promise', 'well', 'spend', 'dollar', 'waste', 'spirit', 'airline']",-0.10443055555555555,Negative
19006,Spirit Airlines,1,"""the entire experience left much to be desired""",2022-06-05,5th June 2023,False,"  Disappointing Experience with Spirit Airlines and Expedia.com. I recently booked a flight for my sound engineer on Spirit Airlines through Expedia.com, and unfortunately, the entire experience left much to be desired. I had planned a trip from San Antonio, Texas to Norfolk over the weekend, which involved four flights due to layovers. However, my disappointment began when Spirit Airlines abruptly canceled the trip on the day of departure at 5:30 am, citing a lack of staff. This lack of preparedness and consideration for their customers time and plans was extremely frustrating. One would expect that in such circumstances, the airline would provide a refund or alternative arrangements for affected passengers. Unfortunately, this was not the case for my return trip. Despite the cancellation being caused by Spirit Airlines, they refused to issue a refund. This kind of inflexibility and lack of accountability is certainly disappointing, especially during these trying times where every penny counts. One of the reasons I had chosen Spirit Airlines was its reputation for affordable fares, but the overall experience has made me question whether the potential savings are worth the frustration and inconvenience. Moreover, the lack of customer support and understanding from the airline only exacerbates the negative experience. Additionally, I want to express my dissatisfaction with Expedia.com, the platform through which I made the booking. While I understand that they act as a middleman between customers and airlines, I expected better assistance and support in such a situation. It would have been helpful if they had intervened on my behalf to secure a refund or explore alternative options. In conclusion, my experience with Spirit Airlines and Expedia.com was highly disappointing. The last-minute cancellation by Spirit Airlines due to staff shortages, coupled with their refusal to provide a refund for the return trip, demonstrates a lack of responsibility and customer-centric approach. I would caution others against booking flights with Spirit Airlines, and I hope that Expedia.com can improve their customer support and advocacy for their users in such situations.",,Business,Premium Economy,"San Antonio, TX to Norfolk, VA",6/1/2023,1.0,1.0,,1.0,,,1.0,no,NK,"['disappointing', 'experience', 'spirit', 'airline', 'recently', 'book', 'flight', 'sound', 'engineer', 'spirit', 'airline', 'unfortunately', 'entire', 'experience', 'leave', 'much', 'desire', 'plan', 'trip', 'san', 'antonio', 'texas', 'norfolk', 'weekend', 'involve', 'four', 'flight', 'due', 'layover', 'however', 'disappointment', 'begin', 'spirit', 'airline', 'abruptly', 'cancel', 'trip', 'day', 'departure', 'cite', 'lack', 'staff', 'lack', 'preparedness', 'consideration', 'customer', 'time', 'plan', 'extremely', 'frustrating', 'one', 'would', 'expect', 'circumstance', 'airline', 'would', 'provide', 'refund', 'alternative', 'arrangement', 'affect', 'passenger', 'unfortunately', 'case', 'return', 'trip', 'despite', 'cancellation', 'cause', 'spirit', 'airline', 'refuse', 'issue', 'refund', 'kind', 'inflexibility', 'lack', 'accountability', 'certainly', 'disappoint', 'especially', 'try', 'time', 'every', 'penny', 'count', 'one', 'reason', 'choose', 'spirit', 'airline', 'reputation', 'affordable', 'fare', 'overall', 'experience', 'make', 'question', 'whether', 'potential', 'saving', 'worth', 'frustration', 'inconvenience', 'moreover', 'lack', 'customer', 'support', 'understand', 'airline', 'exacerbates', 'negative', 'experience', 'additionally', 'want', 'express', 'dissatisfaction', 'platform', 'make', 'book', 'understand', 'act', 'middleman', 'customer', 'airline', 'expect', 'good', 'assistance', 'support', 'situation', 'would', 'helpful', 'intervened', 'behalf', 'secure', 'refund', 'explore', 'alternative', 'option', 'conclusion', 'experience', 'spirit', 'airline', 'highly', 'disappointing', 'cancellation', 'spirit', 'airline', 'due', 'staff', 'shortage', 'couple', 'refusal', 'provide', 'refund', 'return', 'trip', 'demonstrate', 'lack', 'responsibility', 'approach', 'would', 'caution', 'others', 'book', 'flight', 'spirit', 'airline', 'hope', 'improve', 'customer', 'support', 'advocacy', 'user', 'situation']",-0.14794117647058824,Negative
